assessment_id,assessment_type,score,enroll_id,course_id,course_name,difficulty_level,stu_id,student_name,dept_name
5796,Project,59,1932,11,Course 11,Hard,184,Connie Murray,Information Systems
5795,Final,86,1932,11,Course 11,Hard,184,Connie Murray,Information Systems
5794,Midterm,71,1932,11,Course 11,Hard,184,Connie Murray,Information Systems
5727,Project,39,1909,11,Course 11,Hard,182,Dr. Gerald Hampton,Information Systems
5726,Final,43,1909,11,Course 11,Hard,182,Dr. Gerald Hampton,Information Systems
5725,Midterm,46,1909,11,Course 11,Hard,182,Dr. Gerald Hampton,Information Systems
5682,Project,54,1894,11,Course 11,Hard,181,Larry Kim,Information Systems
5681,Final,90,1894,11,Course 11,Hard,181,Larry Kim,Information Systems
5680,Midterm,58,1894,11,Course 11,Hard,181,Larry Kim,Information Systems
5652,Project,86,1884,11,Course 11,Hard,180,Diane Petty,Information Systems
5651,Final,64,1884,11,Course 11,Hard,180,Diane Petty,Information Systems
5650,Midterm,97,1884,11,Course 11,Hard,180,Diane Petty,Information Systems
5610,Project,70,1870,11,Course 11,Hard,179,Lisa Carlson,Information Systems
5609,Final,100,1870,11,Course 11,Hard,179,Lisa Carlson,Information Systems
5608,Midterm,77,1870,11,Course 11,Hard,179,Lisa Carlson,Information Systems
5562,Project,89,1854,11,Course 11,Hard,178,Tanya Garza,Information Systems
5561,Final,75,1854,11,Course 11,Hard,178,Tanya Garza,Information Systems
5560,Midterm,92,1854,11,Course 11,Hard,178,Tanya Garza,Information Systems
5556,Project,74,1852,11,Course 11,Hard,177,Brian Chambers,Information Systems
5555,Final,100,1852,11,Course 11,Hard,177,Brian Chambers,Information Systems
5554,Midterm,66,1852,11,Course 11,Hard,177,Brian Chambers,Information Systems
5538,Project,92,1846,11,Course 11,Hard,177,Brian Chambers,Information Systems
5537,Final,86,1846,11,Course 11,Hard,177,Brian Chambers,Information Systems
5536,Midterm,62,1846,11,Course 11,Hard,177,Brian Chambers,Information Systems
5502,Project,67,1834,11,Course 11,Hard,175,Anita Rivas,Information Systems
5501,Final,76,1834,11,Course 11,Hard,175,Anita Rivas,Information Systems
5500,Midterm,72,1834,11,Course 11,Hard,175,Anita Rivas,Information Systems
5466,Project,35,1822,11,Course 11,Hard,174,Matthew Black,Information Systems
5465,Final,36,1822,11,Course 11,Hard,174,Matthew Black,Information Systems
5464,Midterm,38,1822,11,Course 11,Hard,174,Matthew Black,Information Systems
5445,Project,48,1815,11,Course 11,Hard,174,Matthew Black,Information Systems
5444,Final,30,1815,11,Course 11,Hard,174,Matthew Black,Information Systems
5443,Midterm,46,1815,11,Course 11,Hard,174,Matthew Black,Information Systems
5385,Project,60,1795,11,Course 11,Hard,172,Jerry Vaughn,Information Systems
5384,Final,57,1795,11,Course 11,Hard,172,Jerry Vaughn,Information Systems
5383,Midterm,92,1795,11,Course 11,Hard,172,Jerry Vaughn,Information Systems
5373,Project,63,1791,11,Course 11,Hard,171,Wanda Roberts,Information Systems
5372,Final,100,1791,11,Course 11,Hard,171,Wanda Roberts,Information Systems
5371,Midterm,56,1791,11,Course 11,Hard,171,Wanda Roberts,Information Systems
5334,Project,76,1778,11,Course 11,Hard,170,Adriana Klein,Information Systems
5333,Final,81,1778,11,Course 11,Hard,170,Adriana Klein,Information Systems
5332,Midterm,67,1778,11,Course 11,Hard,170,Adriana Klein,Information Systems
5307,Project,52,1769,11,Course 11,Hard,169,Douglas Weber,Information Systems
5306,Final,78,1769,11,Course 11,Hard,169,Douglas Weber,Information Systems
5305,Midterm,80,1769,11,Course 11,Hard,169,Douglas Weber,Information Systems
5298,Project,70,1766,11,Course 11,Hard,169,Douglas Weber,Information Systems
5297,Final,64,1766,11,Course 11,Hard,169,Douglas Weber,Information Systems
5296,Midterm,54,1766,11,Course 11,Hard,169,Douglas Weber,Information Systems
5280,Project,89,1760,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5279,Final,77,1760,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5278,Midterm,80,1760,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5253,Project,86,1751,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5252,Final,76,1751,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5251,Midterm,78,1751,11,Course 11,Hard,168,Veronica Johnson,Information Systems
5232,Project,98,1744,11,Course 11,Hard,167,Kathryn Allison,Information Systems
5231,Final,50,1744,11,Course 11,Hard,167,Kathryn Allison,Information Systems
5230,Midterm,96,1744,11,Course 11,Hard,167,Kathryn Allison,Information Systems
5202,Project,78,1734,11,Course 11,Hard,166,Christopher Berry,Information Systems
5201,Final,62,1734,11,Course 11,Hard,166,Christopher Berry,Information Systems
5200,Midterm,66,1734,11,Course 11,Hard,166,Christopher Berry,Information Systems
5187,Project,60,1729,11,Course 11,Hard,165,Paul Thomas,Information Systems
5186,Final,55,1729,11,Course 11,Hard,165,Paul Thomas,Information Systems
5185,Midterm,76,1729,11,Course 11,Hard,165,Paul Thomas,Information Systems
5157,Project,84,1719,11,Course 11,Hard,165,Paul Thomas,Information Systems
5156,Final,99,1719,11,Course 11,Hard,165,Paul Thomas,Information Systems
5155,Midterm,70,1719,11,Course 11,Hard,165,Paul Thomas,Information Systems
5112,Project,100,1704,11,Course 11,Hard,163,Brandon Allison,Information Systems
5111,Final,82,1704,11,Course 11,Hard,163,Brandon Allison,Information Systems
5110,Midterm,98,1704,11,Course 11,Hard,163,Brandon Allison,Information Systems
5010,Project,44,1670,11,Course 11,Hard,160,Christopher Cole,Information Systems
5009,Final,35,1670,11,Course 11,Hard,160,Christopher Cole,Information Systems
5008,Midterm,49,1670,11,Course 11,Hard,160,Christopher Cole,Information Systems
4986,Project,83,1662,11,Course 11,Hard,159,Melissa Black,Information Systems
4985,Final,61,1662,11,Course 11,Hard,159,Melissa Black,Information Systems
4984,Midterm,57,1662,11,Course 11,Hard,159,Melissa Black,Information Systems
4872,Project,39,1624,11,Course 11,Hard,155,Monica Turner,Information Systems
4871,Final,30,1624,11,Course 11,Hard,155,Monica Turner,Information Systems
4870,Midterm,30,1624,11,Course 11,Hard,155,Monica Turner,Information Systems
4863,Project,100,1621,11,Course 11,Hard,155,Monica Turner,Information Systems
4862,Final,51,1621,11,Course 11,Hard,155,Monica Turner,Information Systems
4861,Midterm,63,1621,11,Course 11,Hard,155,Monica Turner,Information Systems
4851,Project,69,1617,11,Course 11,Hard,155,Monica Turner,Information Systems
4850,Final,70,1617,11,Course 11,Hard,155,Monica Turner,Information Systems
4849,Midterm,80,1617,11,Course 11,Hard,155,Monica Turner,Information Systems
4815,Project,30,1605,11,Course 11,Hard,153,Martha Reed,Information Systems
4814,Final,30,1605,11,Course 11,Hard,153,Martha Reed,Information Systems
4813,Midterm,38,1605,11,Course 11,Hard,153,Martha Reed,Information Systems
4794,Project,45,1598,11,Course 11,Hard,153,Martha Reed,Information Systems
4793,Final,37,1598,11,Course 11,Hard,153,Martha Reed,Information Systems
4792,Midterm,46,1598,11,Course 11,Hard,153,Martha Reed,Information Systems
4719,Project,76,1573,11,Course 11,Hard,151,Joseph Hensley,Information Systems
4718,Final,54,1573,11,Course 11,Hard,151,Joseph Hensley,Information Systems
4717,Midterm,53,1573,11,Course 11,Hard,151,Joseph Hensley,Information Systems
4716,Project,82,1572,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4715,Final,78,1572,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4714,Midterm,85,1572,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4692,Project,92,1564,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4691,Final,99,1564,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4690,Midterm,57,1564,11,Course 11,Hard,150,Benjamin Saunders,Information Systems
4641,Project,89,1547,11,Course 11,Hard,148,Sarah Diaz,Information Systems
4640,Final,59,1547,11,Course 11,Hard,148,Sarah Diaz,Information Systems
4639,Midterm,92,1547,11,Course 11,Hard,148,Sarah Diaz,Information Systems
4620,Project,87,1540,11,Course 11,Hard,147,Heather Rogers,Information Systems
4619,Final,71,1540,11,Course 11,Hard,147,Heather Rogers,Information Systems
4618,Midterm,62,1540,11,Course 11,Hard,147,Heather Rogers,Information Systems
4596,Project,66,1532,11,Course 11,Hard,146,Richard Robinson,Information Systems
4595,Final,54,1532,11,Course 11,Hard,146,Richard Robinson,Information Systems
4594,Midterm,61,1532,11,Course 11,Hard,146,Richard Robinson,Information Systems
4557,Project,51,1519,11,Course 11,Hard,145,Linda Higgins,Information Systems
4556,Final,79,1519,11,Course 11,Hard,145,Linda Higgins,Information Systems
4555,Midterm,84,1519,11,Course 11,Hard,145,Linda Higgins,Information Systems
4518,Project,81,1506,11,Course 11,Hard,144,Victoria Griffin,Information Systems
4517,Final,99,1506,11,Course 11,Hard,144,Victoria Griffin,Information Systems
4516,Midterm,96,1506,11,Course 11,Hard,144,Victoria Griffin,Information Systems
4497,Project,38,1499,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4496,Final,40,1499,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4495,Midterm,46,1499,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4482,Project,55,1494,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4481,Final,72,1494,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4480,Midterm,78,1494,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4479,Project,74,1493,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4478,Final,77,1493,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4477,Midterm,82,1493,11,Course 11,Hard,143,Christopher Morgan,Information Systems
4461,Project,45,1487,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4460,Final,48,1487,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4459,Midterm,43,1487,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4452,Project,46,1484,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4451,Final,31,1484,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4450,Midterm,30,1484,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4446,Project,80,1482,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4445,Final,94,1482,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4444,Midterm,73,1482,11,Course 11,Hard,142,Donna Gibbs,Information Systems
4413,Project,31,1471,11,Course 11,Hard,141,Laura Gregory,Information Systems
4412,Final,34,1471,11,Course 11,Hard,141,Laura Gregory,Information Systems
4411,Midterm,42,1471,11,Course 11,Hard,141,Laura Gregory,Information Systems
4395,Project,46,1465,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4394,Final,41,1465,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4393,Midterm,47,1465,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4383,Project,69,1461,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4382,Final,99,1461,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4381,Midterm,57,1461,11,Course 11,Hard,140,Miranda Allen MD,Information Systems
4356,Project,87,1452,11,Course 11,Hard,139,Lawrence Ross,Information Systems
4355,Final,88,1452,11,Course 11,Hard,139,Lawrence Ross,Information Systems
4354,Midterm,65,1452,11,Course 11,Hard,139,Lawrence Ross,Information Systems
4311,Project,51,1437,11,Course 11,Hard,138,Danielle Woods,Information Systems
4310,Final,52,1437,11,Course 11,Hard,138,Danielle Woods,Information Systems
4309,Midterm,56,1437,11,Course 11,Hard,138,Danielle Woods,Information Systems
4272,Project,58,1424,11,Course 11,Hard,136,Angela Bowman,Information Systems
4271,Final,74,1424,11,Course 11,Hard,136,Angela Bowman,Information Systems
4270,Midterm,97,1424,11,Course 11,Hard,136,Angela Bowman,Information Systems
4251,Project,39,1417,11,Course 11,Hard,136,Angela Bowman,Information Systems
4250,Final,32,1417,11,Course 11,Hard,136,Angela Bowman,Information Systems
4249,Midterm,38,1417,11,Course 11,Hard,136,Angela Bowman,Information Systems
4140,Project,40,1380,11,Course 11,Hard,132,Steve Henry,Information Systems
4139,Final,48,1380,11,Course 11,Hard,132,Steve Henry,Information Systems
4138,Midterm,47,1380,11,Course 11,Hard,132,Steve Henry,Information Systems
4122,Project,86,1374,11,Course 11,Hard,132,Steve Henry,Information Systems
4121,Final,80,1374,11,Course 11,Hard,132,Steve Henry,Information Systems
4120,Midterm,58,1374,11,Course 11,Hard,132,Steve Henry,Information Systems
4116,Project,65,1372,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4115,Final,97,1372,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4114,Midterm,77,1372,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4107,Project,80,1369,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4106,Final,73,1369,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4105,Midterm,97,1369,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4095,Project,91,1365,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4094,Final,70,1365,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4093,Midterm,81,1365,11,Course 11,Hard,131,Sarah Thompson,Information Systems
4086,Project,69,1362,11,Course 11,Hard,130,James Ali,Information Systems
4085,Final,65,1362,11,Course 11,Hard,130,James Ali,Information Systems
4084,Midterm,70,1362,11,Course 11,Hard,130,James Ali,Information Systems
4071,Project,78,1357,11,Course 11,Hard,130,James Ali,Information Systems
4070,Final,55,1357,11,Course 11,Hard,130,James Ali,Information Systems
4069,Midterm,59,1357,11,Course 11,Hard,130,James Ali,Information Systems
4041,Project,47,1347,11,Course 11,Hard,129,Teresa Perry,Information Systems
4040,Final,49,1347,11,Course 11,Hard,129,Teresa Perry,Information Systems
4039,Midterm,36,1347,11,Course 11,Hard,129,Teresa Perry,Information Systems
4017,Project,65,1339,11,Course 11,Hard,128,Jessica Chang,Information Systems
4016,Final,52,1339,11,Course 11,Hard,128,Jessica Chang,Information Systems
4015,Midterm,90,1339,11,Course 11,Hard,128,Jessica Chang,Information Systems
3996,Project,44,1332,11,Course 11,Hard,127,Joseph Wong,Information Systems
3995,Final,33,1332,11,Course 11,Hard,127,Joseph Wong,Information Systems
3994,Midterm,42,1332,11,Course 11,Hard,127,Joseph Wong,Information Systems
3984,Project,87,1328,11,Course 11,Hard,127,Joseph Wong,Information Systems
3983,Final,98,1328,11,Course 11,Hard,127,Joseph Wong,Information Systems
3982,Midterm,93,1328,11,Course 11,Hard,127,Joseph Wong,Information Systems
3954,Project,54,1318,11,Course 11,Hard,126,Christopher Moon,Information Systems
3953,Final,64,1318,11,Course 11,Hard,126,Christopher Moon,Information Systems
3952,Midterm,66,1318,11,Course 11,Hard,126,Christopher Moon,Information Systems
3873,Project,90,1291,11,Course 11,Hard,124,Katherine Terry,Information Systems
3872,Final,58,1291,11,Course 11,Hard,124,Katherine Terry,Information Systems
3871,Midterm,71,1291,11,Course 11,Hard,124,Katherine Terry,Information Systems
3840,Project,78,1280,11,Course 11,Hard,123,Erica Dickerson,Information Systems
3839,Final,81,1280,11,Course 11,Hard,123,Erica Dickerson,Information Systems
3838,Midterm,69,1280,11,Course 11,Hard,123,Erica Dickerson,Information Systems
3822,Project,79,1274,11,Course 11,Hard,122,Heather Watson,Information Systems
3821,Final,53,1274,11,Course 11,Hard,122,Heather Watson,Information Systems
3820,Midterm,57,1274,11,Course 11,Hard,122,Heather Watson,Information Systems
3744,Project,31,1248,11,Course 11,Hard,120,Robert Lawrence,Information Systems
3743,Final,32,1248,11,Course 11,Hard,120,Robert Lawrence,Information Systems
3742,Midterm,43,1248,11,Course 11,Hard,120,Robert Lawrence,Information Systems
3738,Project,80,1246,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3737,Final,90,1246,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3736,Midterm,97,1246,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3714,Project,62,1238,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3713,Final,56,1238,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3712,Midterm,83,1238,11,Course 11,Hard,119,Dr. Sarah Nguyen,Information Systems
3711,Project,85,1237,11,Course 11,Hard,118,Andrea Moore,Information Systems
3710,Final,97,1237,11,Course 11,Hard,118,Andrea Moore,Information Systems
3709,Midterm,53,1237,11,Course 11,Hard,118,Andrea Moore,Information Systems
3672,Project,58,1224,11,Course 11,Hard,117,Ruth Cortez,Information Systems
3671,Final,57,1224,11,Course 11,Hard,117,Ruth Cortez,Information Systems
3670,Midterm,64,1224,11,Course 11,Hard,117,Ruth Cortez,Information Systems
3615,Project,64,1205,11,Course 11,Hard,115,Travis Moore,Information Systems
3614,Final,65,1205,11,Course 11,Hard,115,Travis Moore,Information Systems
3613,Midterm,52,1205,11,Course 11,Hard,115,Travis Moore,Information Systems
3585,Project,52,1195,11,Course 11,Hard,114,Anthony Kim,Information Systems
3584,Final,68,1195,11,Course 11,Hard,114,Anthony Kim,Information Systems
3583,Midterm,92,1195,11,Course 11,Hard,114,Anthony Kim,Information Systems
3552,Project,63,1184,11,Course 11,Hard,113,Joel Hess,Information Systems
3551,Final,92,1184,11,Course 11,Hard,113,Joel Hess,Information Systems
3550,Midterm,79,1184,11,Course 11,Hard,113,Joel Hess,Information Systems
3531,Project,84,1177,11,Course 11,Hard,113,Joel Hess,Information Systems
3530,Final,91,1177,11,Course 11,Hard,113,Joel Hess,Information Systems
3529,Midterm,98,1177,11,Course 11,Hard,113,Joel Hess,Information Systems
3486,Project,61,1162,11,Course 11,Hard,112,Andrea Simmons,Information Systems
3485,Final,56,1162,11,Course 11,Hard,112,Andrea Simmons,Information Systems
3484,Midterm,80,1162,11,Course 11,Hard,112,Andrea Simmons,Information Systems
3468,Project,74,1156,11,Course 11,Hard,111,Robert Lopez,Information Systems
3467,Final,95,1156,11,Course 11,Hard,111,Robert Lopez,Information Systems
3466,Midterm,65,1156,11,Course 11,Hard,111,Robert Lopez,Information Systems
3417,Project,75,1139,11,Course 11,Hard,110,Judy Gallagher,Information Systems
3416,Final,97,1139,11,Course 11,Hard,110,Judy Gallagher,Information Systems
3415,Midterm,93,1139,11,Course 11,Hard,110,Judy Gallagher,Information Systems
3399,Project,68,1133,11,Course 11,Hard,109,Seth Hamilton,Information Systems
3398,Final,87,1133,11,Course 11,Hard,109,Seth Hamilton,Information Systems
3397,Midterm,99,1133,11,Course 11,Hard,109,Seth Hamilton,Information Systems
3333,Project,95,1111,11,Course 11,Hard,107,Suzanne Adams,Information Systems
3332,Final,92,1111,11,Course 11,Hard,107,Suzanne Adams,Information Systems
3331,Midterm,63,1111,11,Course 11,Hard,107,Suzanne Adams,Information Systems
3309,Project,58,1103,11,Course 11,Hard,106,Lisa Wood,Information Systems
3308,Final,68,1103,11,Course 11,Hard,106,Lisa Wood,Information Systems
3307,Midterm,81,1103,11,Course 11,Hard,106,Lisa Wood,Information Systems
3297,Project,71,1099,11,Course 11,Hard,106,Lisa Wood,Information Systems
3296,Final,51,1099,11,Course 11,Hard,106,Lisa Wood,Information Systems
3295,Midterm,94,1099,11,Course 11,Hard,106,Lisa Wood,Information Systems
3231,Project,99,1077,11,Course 11,Hard,104,Diana Torres,Information Systems
3230,Final,81,1077,11,Course 11,Hard,104,Diana Torres,Information Systems
3229,Midterm,76,1077,11,Course 11,Hard,104,Diana Torres,Information Systems
3222,Project,76,1074,11,Course 11,Hard,103,Dominique Rowe,Information Systems
3221,Final,71,1074,11,Course 11,Hard,103,Dominique Rowe,Information Systems
3220,Midterm,72,1074,11,Course 11,Hard,103,Dominique Rowe,Information Systems
3183,Project,76,1061,11,Course 11,Hard,102,Brianna Ward,Information Systems
3182,Final,66,1061,11,Course 11,Hard,102,Brianna Ward,Information Systems
3181,Midterm,71,1061,11,Course 11,Hard,102,Brianna Ward,Information Systems
3144,Project,37,1048,11,Course 11,Hard,101,Matthew Morris,Information Systems
3143,Final,34,1048,11,Course 11,Hard,101,Matthew Morris,Information Systems
3142,Midterm,39,1048,11,Course 11,Hard,101,Matthew Morris,Information Systems
6288,Project,44,2096,12,Course 12,Medium,200,Alison Bauer,Information Systems
6287,Final,36,2096,12,Course 12,Medium,200,Alison Bauer,Information Systems
6286,Midterm,42,2096,12,Course 12,Medium,200,Alison Bauer,Information Systems
6276,Project,65,2092,12,Course 12,Medium,199,Christopher Myers,Information Systems
6275,Final,90,2092,12,Course 12,Medium,199,Christopher Myers,Information Systems
6274,Midterm,98,2092,12,Course 12,Medium,199,Christopher Myers,Information Systems
6270,Project,92,2090,12,Course 12,Medium,199,Christopher Myers,Information Systems
6269,Final,58,2090,12,Course 12,Medium,199,Christopher Myers,Information Systems
6268,Midterm,100,2090,12,Course 12,Medium,199,Christopher Myers,Information Systems
6252,Project,80,2084,12,Course 12,Medium,198,Jill Wade,Information Systems
6251,Final,94,2084,12,Course 12,Medium,198,Jill Wade,Information Systems
6250,Midterm,82,2084,12,Course 12,Medium,198,Jill Wade,Information Systems
6222,Project,58,2074,12,Course 12,Medium,197,Tamara Lee,Information Systems
6221,Final,72,2074,12,Course 12,Medium,197,Tamara Lee,Information Systems
6220,Midterm,58,2074,12,Course 12,Medium,197,Tamara Lee,Information Systems
6213,Project,99,2071,12,Course 12,Medium,197,Tamara Lee,Information Systems
6212,Final,58,2071,12,Course 12,Medium,197,Tamara Lee,Information Systems
6211,Midterm,51,2071,12,Course 12,Medium,197,Tamara Lee,Information Systems
6207,Project,64,2069,12,Course 12,Medium,197,Tamara Lee,Information Systems
6206,Final,97,2069,12,Course 12,Medium,197,Tamara Lee,Information Systems
6205,Midterm,84,2069,12,Course 12,Medium,197,Tamara Lee,Information Systems
6168,Project,86,2056,12,Course 12,Medium,196,Joyce Smith,Information Systems
6167,Final,77,2056,12,Course 12,Medium,196,Joyce Smith,Information Systems
6166,Midterm,80,2056,12,Course 12,Medium,196,Joyce Smith,Information Systems
6162,Project,97,2054,12,Course 12,Medium,195,Anne Warren,Information Systems
6161,Final,50,2054,12,Course 12,Medium,195,Anne Warren,Information Systems
6160,Midterm,80,2054,12,Course 12,Medium,195,Anne Warren,Information Systems
6144,Project,50,2048,12,Course 12,Medium,195,Anne Warren,Information Systems
6143,Final,52,2048,12,Course 12,Medium,195,Anne Warren,Information Systems
6142,Midterm,83,2048,12,Course 12,Medium,195,Anne Warren,Information Systems
6114,Project,49,2038,12,Course 12,Medium,194,Lisa Nguyen,Information Systems
6113,Final,34,2038,12,Course 12,Medium,194,Lisa Nguyen,Information Systems
6112,Midterm,31,2038,12,Course 12,Medium,194,Lisa Nguyen,Information Systems
6069,Project,50,2023,12,Course 12,Medium,193,William Wilkinson,Information Systems
6068,Final,57,2023,12,Course 12,Medium,193,William Wilkinson,Information Systems
6067,Midterm,94,2023,12,Course 12,Medium,193,William Wilkinson,Information Systems
6060,Project,66,2020,12,Course 12,Medium,192,Daniel Edwards,Information Systems
6059,Final,59,2020,12,Course 12,Medium,192,Daniel Edwards,Information Systems
6058,Midterm,69,2020,12,Course 12,Medium,192,Daniel Edwards,Information Systems
6009,Project,43,2003,12,Course 12,Medium,191,Karen Ward,Information Systems
6008,Final,46,2003,12,Course 12,Medium,191,Karen Ward,Information Systems
6007,Midterm,32,2003,12,Course 12,Medium,191,Karen Ward,Information Systems
5991,Project,70,1997,12,Course 12,Medium,190,Joseph Johnson Jr.,Information Systems
5990,Final,76,1997,12,Course 12,Medium,190,Joseph Johnson Jr.,Information Systems
5989,Midterm,57,1997,12,Course 12,Medium,190,Joseph Johnson Jr.,Information Systems
5973,Project,51,1991,12,Course 12,Medium,189,Ashley Brown,Information Systems
5972,Final,93,1991,12,Course 12,Medium,189,Ashley Brown,Information Systems
5971,Midterm,96,1991,12,Course 12,Medium,189,Ashley Brown,Information Systems
5940,Project,100,1980,12,Course 12,Medium,188,Karen Mendoza,Information Systems
5939,Final,76,1980,12,Course 12,Medium,188,Karen Mendoza,Information Systems
5938,Midterm,94,1980,12,Course 12,Medium,188,Karen Mendoza,Information Systems
5895,Project,64,1965,12,Course 12,Medium,187,Jeremy Mason,Information Systems
5894,Final,92,1965,12,Course 12,Medium,187,Jeremy Mason,Information Systems
5893,Midterm,94,1965,12,Course 12,Medium,187,Jeremy Mason,Information Systems
5862,Project,92,1954,12,Course 12,Medium,186,Melissa Church,Information Systems
5861,Final,70,1954,12,Course 12,Medium,186,Melissa Church,Information Systems
5860,Midterm,86,1954,12,Course 12,Medium,186,Melissa Church,Information Systems
5745,Project,90,1915,12,Course 12,Medium,183,Matthew Price,Information Systems
5744,Final,100,1915,12,Course 12,Medium,183,Matthew Price,Information Systems
5743,Midterm,81,1915,12,Course 12,Medium,183,Matthew Price,Information Systems
5730,Project,62,1910,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5729,Final,71,1910,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5728,Midterm,85,1910,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5721,Project,42,1907,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5720,Final,47,1907,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5719,Midterm,39,1907,12,Course 12,Medium,182,Dr. Gerald Hampton,Information Systems
5664,Project,34,1888,12,Course 12,Medium,181,Larry Kim,Information Systems
5663,Final,41,1888,12,Course 12,Medium,181,Larry Kim,Information Systems
5662,Midterm,38,1888,12,Course 12,Medium,181,Larry Kim,Information Systems
5619,Project,87,1873,12,Course 12,Medium,179,Lisa Carlson,Information Systems
5618,Final,65,1873,12,Course 12,Medium,179,Lisa Carlson,Information Systems
5617,Midterm,88,1873,12,Course 12,Medium,179,Lisa Carlson,Information Systems
5592,Project,33,1864,12,Course 12,Medium,178,Tanya Garza,Information Systems
5591,Final,47,1864,12,Course 12,Medium,178,Tanya Garza,Information Systems
5590,Midterm,45,1864,12,Course 12,Medium,178,Tanya Garza,Information Systems
5586,Project,88,1862,12,Course 12,Medium,178,Tanya Garza,Information Systems
5585,Final,83,1862,12,Course 12,Medium,178,Tanya Garza,Information Systems
5584,Midterm,89,1862,12,Course 12,Medium,178,Tanya Garza,Information Systems
5547,Project,86,1849,12,Course 12,Medium,177,Brian Chambers,Information Systems
5546,Final,51,1849,12,Course 12,Medium,177,Brian Chambers,Information Systems
5545,Midterm,51,1849,12,Course 12,Medium,177,Brian Chambers,Information Systems
5541,Project,85,1847,12,Course 12,Medium,177,Brian Chambers,Information Systems
5540,Final,97,1847,12,Course 12,Medium,177,Brian Chambers,Information Systems
5539,Midterm,65,1847,12,Course 12,Medium,177,Brian Chambers,Information Systems
5520,Project,71,1840,12,Course 12,Medium,176,Suzanne Thomas,Information Systems
5519,Final,57,1840,12,Course 12,Medium,176,Suzanne Thomas,Information Systems
5518,Midterm,67,1840,12,Course 12,Medium,176,Suzanne Thomas,Information Systems
5475,Project,53,1825,12,Course 12,Medium,175,Anita Rivas,Information Systems
5474,Final,97,1825,12,Course 12,Medium,175,Anita Rivas,Information Systems
5473,Midterm,68,1825,12,Course 12,Medium,175,Anita Rivas,Information Systems
5451,Project,99,1817,12,Course 12,Medium,174,Matthew Black,Information Systems
5450,Final,97,1817,12,Course 12,Medium,174,Matthew Black,Information Systems
5449,Midterm,88,1817,12,Course 12,Medium,174,Matthew Black,Information Systems
5409,Project,69,1803,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
5408,Final,52,1803,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
5407,Midterm,53,1803,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
5397,Project,92,1799,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
5396,Final,67,1799,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
5395,Midterm,100,1799,12,Course 12,Medium,172,Jerry Vaughn,Information Systems
